filename,emotion
dataset\audio_speech_actors_01-24\Actor_20\03-01-04-02-02-01-20.wav,sad
dataset\audio_speech_actors_01-24\Actor_20\03-01-04-02-02-02-20.wav,sad
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-01-01-01-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-01-01-02-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-01-02-01-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-01-02-02-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-02-01-01-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-02-01-02-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-02-02-01-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-05-02-02-02-20.wav,angry
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-01-01-01-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-01-01-02-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-01-02-01-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-01-02-02-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-02-01-01-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-02-01-02-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-02-02-01-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-06-02-02-02-20.wav,fearful
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-01-01-01-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-01-01-02-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-01-02-01-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-01-02-02-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-02-01-01-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-02-01-02-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-02-02-01-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-07-02-02-02-20.wav,disgust
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-01-01-01-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-01-01-02-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-01-02-01-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-01-02-02-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-02-01-01-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-02-01-02-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-02-02-01-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_20\03-01-08-02-02-02-20.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-01-01-01-01-21.wav,neutral
dataset\audio_speech_actors_01-24\Actor_21\03-01-01-01-01-02-21.wav,neutral
dataset\audio_speech_actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,neutral
dataset\audio_speech_actors_01-24\Actor_21\03-01-01-01-02-02-21.wav,neutral
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-01-01-01-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-01-01-02-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-01-02-01-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-01-02-02-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-02-01-01-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-02-01-02-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-02-02-01-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-02-02-02-02-21.wav,calm
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-01-01-01-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-01-01-02-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-01-02-01-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-01-02-02-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-02-01-02-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-02-02-01-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-03-02-02-02-21.wav,happy
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-01-01-02-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-01-02-01-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-01-02-02-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-02-01-01-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-02-02-01-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-04-02-02-02-21.wav,sad
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-01-01-02-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,angry
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,fearful
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,disgust
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,neutral
dataset\audio_speech_actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,neutral
dataset\audio_speech_actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,neutral
dataset\audio_speech_actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,neutral
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,calm
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,happy
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,sad
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,angry
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,fearful
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,disgust
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-01-01-02-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-01-02-01-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-01-02-02-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-02-01-01-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-02-02-01-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,neutral
dataset\audio_speech_actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,neutral
dataset\audio_speech_actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,neutral
dataset\audio_speech_actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,neutral
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-02-01-01-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-02-02-02-02-23.wav,calm
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,happy
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-04-02-02-02-23.wav,sad
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,angry
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,fearful
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-01-01-01-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-01-01-02-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-01-02-01-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-01-02-02-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-02-01-02-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-02-02-01-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-07-02-02-02-23.wav,disgust
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-01-02-02-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-02-01-02-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_23\03-01-08-02-02-02-23.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-01-01-01-01-24.wav,neutral
dataset\audio_speech_actors_01-24\Actor_24\03-01-01-01-01-02-24.wav,neutral
dataset\audio_speech_actors_01-24\Actor_24\03-01-01-01-02-01-24.wav,neutral
dataset\audio_speech_actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,neutral
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-01-01-01-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-01-01-02-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-01-02-02-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-02-01-01-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-02-01-02-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-02-02-01-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-02-02-02-02-24.wav,calm
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,happy
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-02-01-02-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-04-02-02-02-24.wav,sad
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-05-02-02-02-24.wav,angry
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,fearful
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-01-01-01-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-01-01-02-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-01-02-01-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-01-02-02-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-02-01-02-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-02-02-01-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-07-02-02-02-24.wav,disgust
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-01-01-01-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-01-01-02-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-01-02-01-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-01-02-02-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,surprised
dataset\audio_speech_actors_01-24\Actor_24\03-01-08-02-01-02-24.wav,surprised
